"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000017830",293.740866119824,1.40025245944175,0.423802746626058,3.304019312261,0.000953092664099311,0.00547288612803172
"ENSMUSG00000031740",3663.44357690649,1.24054177955053,0.375876180896724,3.30040008545095,0.000965470844767465,0.00552495257722317
"ENSMUSG00000006235",25.8566669665751,1.83172151410385,0.555002041374134,3.30038698518779,0.00096551591840315,0.00552495257722317
"ENSMUSG00000049502",2553.42621912789,1.46213282373205,0.443034213864412,3.30027067430852,0.000965916190812898,0.00552532253278413
"ENSMUSG00000022847",101.704640216105,1.34711709741782,0.408241091269053,3.29980770242943,0.000967510986654809,0.00553252288061762
"ENSMUSG00000137801",80.5661437952323,1.3913730428607,0.422349223838364,3.29436628346496,0.000986438652448289,0.00562317850943773
"ENSMUSG00000025318",44.7194171232105,1.51454424846825,0.460027454429072,3.29229100108364,0.00099374728471617,0.00566092095096274
"ENSMUSG00000113136",38.269782957258,1.95030377361897,0.593326970156579,3.2870640839136,0.00101237792576455,0.0057590800939398
"ENSMUSG00000034792",37.6251763695229,1.29427078060125,0.394029467276141,3.28470555653699,0.00102088998679482,0.0057994864915815
"ENSMUSG00000063611",161.362290778144,1.30873306198321,0.398512352312449,3.2840464150961,0.00102328068188766,0.0058070561413018
"ENSMUSG00000079363",1613.66754747837,3.50891340236636,1.06901878182433,3.2823683381673,0.00102939044613251,0.00583770406981727
"ENSMUSG00000092021",45.0527185983012,3.93899188757781,1.2014849507603,3.27843630923984,0.00104383916962327,0.00590830411557653
"ENSMUSG00000039058",38.3306139127395,1.62779339183432,0.496521478092293,3.27839471937555,0.00104399299472831,0.00590830411557653
"ENSMUSG00000130275",48.7306800178905,1.77295355155552,0.541323374460262,3.27522075565882,0.00105579435414884,0.00596688721330322
"ENSMUSG00000031558",158.183889286661,1.11029526032374,0.339550567269885,3.26989664382225,0.00107586786502508,0.00607199611309834
"ENSMUSG00000022824",52464.9179419047,1.07102922480404,0.327743654261645,3.26788699301257,0.00108353620128376,0.00611108478305395
"ENSMUSG00000096718",41.7787948098665,1.24549490686956,0.381208843463743,3.26722458889654,0.00108607483040081,0.00611911359784
"ENSMUSG00000059994",48.3194222064577,1.73374394006651,0.531304924642264,3.26318063254142,0.00110169276603184,0.00619862201202399
"ENSMUSG00000038540",94.2674120978996,1.17471453905099,0.360119714201819,3.26201119440146,0.00110624774921985,0.00621999887138194
"ENSMUSG00000020374",40.259762097125,1.09689837967851,0.336295769051544,3.26170734402069,0.00110743409896291,0.00622454338382602
"ENSMUSG00000031380",127.348762047782,1.49040032965427,0.457175732429755,3.26001627805839,0.00111405819738815,0.00625612456160724
"ENSMUSG00000020695",753.414216656696,1.33910886903258,0.410796812754749,3.25978397946346,0.00111497099402531,0.00625835917989728
"ENSMUSG00000017344",100.488224579781,2.05944709416225,0.632298339577071,3.25708129415579,0.00112564190102412,0.00630965019290437
"ENSMUSG00000034247",1812.55474411434,1.06438894653597,0.326902441578726,3.25598347138574,0.00113000329509423,0.00632420032365703
"ENSMUSG00000090104",81.5341556260796,2.13977511374503,0.657460176453137,3.25460794490806,0.00113548999058408,0.00635187621983885
"ENSMUSG00000116380",32.4610703159784,1.57617568638443,0.48470896990372,3.25179805667205,0.00114677468019991,0.00640846964023459
"ENSMUSG00000059326",515.967765611486,1.24981981220144,0.384762167402363,3.24829184906438,0.00116100119875042,0.00646602257612588
"ENSMUSG00000117655",52.1945603223013,2.01330515412487,0.619969560103613,3.24742581521001,0.00116454018193401,0.00648134719918173
"ENSMUSG00000032596",1298.42560355472,1.1569585273387,0.356404334147067,3.24619657083434,0.00116958051778724,0.00650500137308493
"ENSMUSG00000036412",115.075923556144,1.76989671108756,0.545486965783787,3.24461778576958,0.00117608366759134,0.00653896164118751
"ENSMUSG00000074896",463.223345037523,2.83327729818773,0.873392239402188,3.2439918405126,0.00117867122633432,0.00655113585386291
"ENSMUSG00000029075",33.7620119603082,2.26875278960876,0.699529161608805,3.24325691353737,0.0011817160118268,0.00656362709268037
"ENSMUSG00000040441",38.2060448159579,1.37042185046655,0.422653673347777,3.24242266632074,0.00118518108500957,0.00657843432316675
"ENSMUSG00000035105",1830.88356390644,1.14129303031983,0.352121385088772,3.24119203959197,0.00119030967437952,0.00660467413862823
"ENSMUSG00000109084",42.1535486733871,1.19323303182143,0.368367087704843,3.23924984519114,0.00119844542502375,0.00664310001083032
"ENSMUSG00000030468",117.858598594597,1.6386247371244,0.506026104300508,3.23822175021881,0.00120277282592871,0.00665812005153473
"ENSMUSG00000096929",466.55782820403,1.32929017457145,0.410934032022518,3.23480186838994,0.00121727168838835,0.00672255746593
"ENSMUSG00000019699",804.318198108938,1.10636660943588,0.342383764413663,3.23136411368846,0.00123200887974422,0.00679255264140289
"ENSMUSG00000089722",46.7808547539283,2.43361676214706,0.753189130914827,3.23108321968372,0.00123322028720841,0.0067969553358929
"ENSMUSG00000006014",92.0601099819596,2.06860968532046,0.640576872466907,3.22929186836562,0.0012409717352059,0.0068259664806865
"ENSMUSG00000095571",80.2074407371301,2.02009291511794,0.625593109898391,3.22908434117192,0.00124187263895062,0.00682864036574618
"ENSMUSG00000032053",231.247482019614,1.0757070301101,0.333403143671925,3.22644537259858,0.00125338155245582,0.00688502519121792
"ENSMUSG00000120849",921.864280300136,1.10333303507088,0.342709742968429,3.21943877496509,0.00128441785431143,0.00702037554300433
"ENSMUSG00000063060",46.7528869659822,1.2344288546058,0.383582763953415,3.21815516912984,0.00129018000490275,0.00704952984424625
"ENSMUSG00000027832",40.5163603351502,3.15999380955898,0.982527678412424,3.21618808201406,0.00129905664063931,0.00709097131128813
"ENSMUSG00000030471",2180.23135544464,1.1041993484314,0.344413627806228,3.20602687955379,0.00134581416278864,0.00731467103400111
"ENSMUSG00000015599",45.3359754884384,1.08599844718631,0.338834580079092,3.20509921665259,0.00135015931229106,0.00733102663530599
"ENSMUSG00000092618",1056.21058403275,1.02189063288952,0.31882543610978,3.20517285370437,0.00134981392590621,0.00733102663530599
"ENSMUSG00000031375",6952.66011389198,1.08905712829935,0.340028995349118,3.20283606161638,0.00136081422913202,0.00737914514301726
"ENSMUSG00000019772",1131.08923398132,1.22296245866948,0.38224248403481,3.19944147955596,0.00137694138096803,0.00745922538824503
"ENSMUSG00000021453",288.363082301592,1.01507467986719,0.31737523886615,3.19834238957529,0.00138220065044109,0.00747787358140379
"ENSMUSG00000040164",34.5529481558157,1.86008338784474,0.581648461748649,3.19795118558836,0.00138407707174008,0.00748556531933538
"ENSMUSG00000028268",1275.63883896674,2.85926952211851,0.894611756312691,3.19610099234949,0.00139298344771452,0.00752878742604208
"ENSMUSG00000113424",96.1950341480934,1.55256690906395,0.48619903765659,3.1932743358504,0.00140669237050903,0.00758544922885366
"ENSMUSG00000100241",56.7737704772888,1.10016063374996,0.344741203421464,3.19126528198882,0.00141651153563617,0.00761807947723072
"ENSMUSG00000034872",102.631874267355,1.10310831538387,0.345789293747689,3.19011703175741,0.00142215189988846,0.00763878849196209
"ENSMUSG00000021676",6803.46104338827,1.01484819847966,0.318152468265443,3.18981714651651,0.00142362838381802,0.00764422507592828
"ENSMUSG00000040528",106.15687251782,1.42450831106428,0.446918472254832,3.18740083370739,0.00143557675846398,0.00769833881908552
"ENSMUSG00000073002",85.0894968896197,1.15052223235804,0.360991539517601,3.1871168889318,0.00143698688426456,0.00770203705283992
"ENSMUSG00000033987",52.3743895828066,1.3838747235878,0.434214864831417,3.18707357963225,0.00143720207898465,0.00770203705283992
"ENSMUSG00000041515",2277.85930940553,1.19541637587777,0.375205766077308,3.18602879794619,0.00144240238802171,0.00772487654977272
"ENSMUSG00000016496",1000.58203197156,3.06161046232188,0.9620682197451,3.18232158539969,0.0014609949869251,0.00780667331053162
"ENSMUSG00000022906",1982.98418392469,1.38155087503013,0.43473810408126,3.17789230357386,0.00148349843941353,0.00790245826998566
"ENSMUSG00000072109",43.4219892062462,1.51618224199997,0.477109621001379,3.17784881138582,0.00148372098114108,0.00790245826998566
"ENSMUSG00000017692",126.646563373084,1.26859518567523,0.399904647081569,3.17224417103728,0.00151265767835238,0.00802800881970187
"ENSMUSG00000017868",927.479484036981,1.50023832198826,0.473067249927456,3.17130032192742,0.00151758160200967,0.00804895164751455
"ENSMUSG00000056498",132.035518209559,1.39459730626885,0.440147982854107,3.1684736965638,0.00153241614818756,0.00811195081916776
"ENSMUSG00000025911",61.0329823950772,1.31661937015769,0.415986009858033,3.16505685036624,0.00155052652594557,0.00819464468592037
"ENSMUSG00000076655",84.547798438931,2.69528533307627,0.852097434968599,3.16311870270516,0.00156088673391654,0.00824675170104878
"ENSMUSG00000047033",19.1935025065859,2.06970467887887,0.655048818348418,3.15961897938728,0.00157975583942066,0.00833154481052163
"ENSMUSG00000027834",101.846478474166,1.18899769027238,0.376367451203652,3.15914058580218,0.00158235139923429,0.00834141885545763
"ENSMUSG00000067780",329.157840746903,1.42270326246959,0.451019576753203,3.15441576330531,0.00160819797268937,0.00846411867787247
"ENSMUSG00000091575",341.87139266088,1.06821706879178,0.338676658235036,3.15409120415514,0.00160998762071593,0.00846753519443344
"ENSMUSG00000139649",19.4720264480446,2.44679866056038,0.775734395489829,3.15417064756472,0.00160954939333119,0.00846753519443344
"ENSMUSG00000050505",35.1280033813255,1.18550421584694,0.377653726090991,3.13913019770209,0.00169450141221098,0.00885504679268614
"ENSMUSG00000002325",1034.47681346313,1.14872046288571,0.366125452953257,3.13750506450685,0.00170392330406323,0.00889118521546527
"ENSMUSG00000031886",1970.80723786646,1.51366178848328,0.482434219143624,3.13755063057137,0.00170365847444466,0.00889118521546527
"ENSMUSG00000000197",40.74860228844,1.1494648189199,0.366483454707108,3.13647124899145,0.00170994201625036,0.00891976407272802
"ENSMUSG00000029005",49.1149636970121,2.45695003267471,0.784304713198915,3.1326472878808,0.00173237483984057,0.00902248876567396
"ENSMUSG00000079491",88.9603705446786,1.21056698350444,0.387096277428816,3.12730205401433,0.00176418573913055,0.00916496996633204
"ENSMUSG00000047497",194.131718949342,1.41263428789522,0.452245358267793,3.12360151866666,0.00178652223647481,0.00926346947372752
"ENSMUSG00000032717",62.8033063467795,1.1533406789713,0.369432009595449,3.12192947285289,0.00179669974958882,0.0093015937036103
"ENSMUSG00000025058",32.2285951064671,1.66796248143343,0.535440819290272,3.11512014277193,0.00183870001917405,0.00946841364268452
"ENSMUSG00000056091",82.8064469262072,1.3371096567882,0.429479694398368,3.11332450457589,0.00184992492735835,0.0095172856497189
"ENSMUSG00000142613",32.1311203311777,1.4099482267085,0.452914321089935,3.1130572849087,0.00185160074458591,0.00952073374559391
"ENSMUSG00000041132",191.553000597205,1.12201064295936,0.360475621600345,3.11258397441177,0.0018545724446675,0.0095322591809432
"ENSMUSG00000019577",522.261021545105,1.22718449714177,0.394423460892921,3.11133748069546,0.00186241958586296,0.00956661892108018
"ENSMUSG00000009633",73.8716852464298,1.30015106700615,0.418491358513874,3.10675726166291,0.00189151645399304,0.00967682889437147
"ENSMUSG00000057280",121.633689857041,1.00100123641238,0.322197079116452,3.10679798574645,0.0018912559156668,0.00967682889437147
"ENSMUSG00000060183",18.9877936635912,2.24945451511243,0.724964345105861,3.1028484784089,0.00191667745289259,0.00978730177015218
"ENSMUSG00000038527",147.61209437129,1.01411930287789,0.327548861761754,3.09608556544312,0.00196093766502254,0.00996078888591978
"ENSMUSG00000037217",85.129209593119,1.01658322087236,0.328452483111476,3.0950693727206,0.00196766868965628,0.00998368557403285
"ENSMUSG00000113669",29.6221274917021,1.68199690416176,0.54380588918961,3.09300972570986,0.00198137641667408,0.010039827623178
"ENSMUSG00000037548",201.416912507027,1.14243621015659,0.369397687539016,3.09269995101398,0.00198344565049053,0.0100472202289309
"ENSMUSG00000018924",138.033356337222,2.43016745466233,0.786105848599571,3.09139978921619,0.00199215212587813,0.0100820167378825
"ENSMUSG00000096847",30.8734156086836,1.63244113996199,0.528115459862482,3.09106864697176,0.00199437520275176,0.0100901656308857
"ENSMUSG00000042784",486.669075633702,1.93219617413553,0.625333135400043,3.08986692812856,0.00200246191109999,0.0101248655811744
"ENSMUSG00000018387",25.2054046823769,1.73805357877517,0.562758576358814,3.08845329380994,0.00201201317471318,0.0101669038966553
"ENSMUSG00000076580",168.037173444319,1.34782560387839,0.436595818995892,3.08712439568981,0.0020210300215397,0.0102030718321399
"ENSMUSG00000031125",30.2974934142782,2.08662060457155,0.676207692907051,3.08576880514485,0.00203026617453516,0.0102420243976003
"ENSMUSG00000000739",30.9242114910294,2.01642706632925,0.654405571614534,3.08131096951753,0.00206091288147246,0.0103536187878185
"ENSMUSG00000053025",72.5354694192029,1.09193375406404,0.355103211291791,3.07497572351379,0.00210519688482265,0.0105471260848555
"ENSMUSG00000034758",97.2123905579583,1.15196094796861,0.374974757747463,3.07210265269223,0.00212556614054191,0.0106330378806498
"ENSMUSG00000025498",1323.24622430223,1.27369107539618,0.414736615663998,3.0710842189735,0.00213282982390569,0.0106596166942803
"ENSMUSG00000005973",629.244794401136,1.0068669759271,0.32803192251438,3.06941765974915,0.00214476518652847,0.0107030219053708
"ENSMUSG00000100150",12.135194661237,3.01907121341868,0.983779390090919,3.06884982937045,0.00214884577223871,0.0107168882000503
"ENSMUSG00000038670",21.8701161923359,1.45738977194245,0.475062338180395,3.06778638257162,0.00215650714862824,0.0107453320786522
"ENSMUSG00000038011",30.3542156831111,1.65659241377552,0.540233722225976,3.0664365174201,0.00216626803234408,0.0107907021532468
"ENSMUSG00000094088",268.013155558323,1.78080779509071,0.582291182929276,3.05827710825393,0.00222613616188673,0.0110488030247637
"ENSMUSG00000010601",298.290805215039,1.35444157997858,0.443604293714412,3.05326526178882,0.00226365744374275,0.0112248772579328
"ENSMUSG00000084796",110.55714123739,1.4930474938373,0.48936672903669,3.05097875529122,0.00228096713384286,0.0112971004586207
"ENSMUSG00000068129",19.3826406437606,1.98077633286141,0.649810671164513,3.04823607976721,0.00230189010680029,0.0113801852337097
"ENSMUSG00000134402",650.409308769816,4.07592049551476,1.33822954195891,3.04575587947969,0.00232096195092258,0.0114572703442394
"ENSMUSG00000033508",33.6123711439648,2.28911110038425,0.751822728242659,3.04474846847862,0.002328749822123,0.0114853829603388
"ENSMUSG00000023009",158.713867076802,1.02250461997145,0.336918251459353,3.03487452977836,0.00240635772455402,0.0117974589694261
"ENSMUSG00000109715",41.815876886822,1.39632223320314,0.460124908106798,3.03465908626498,0.00240807717138635,0.0118023740614866
"ENSMUSG00000053175",806.944280210153,1.27750707944086,0.421608082624998,3.03008204085392,0.00244487317146362,0.0119613512694816
"ENSMUSG00000028862",461.075397631761,1.14991087513418,0.37965246497745,3.02885133434465,0.00245485452433162,0.0120030502031694
"ENSMUSG00000004612",37.628163689511,2.33130091152366,0.770167329071079,3.02700572138721,0.00246989283439345,0.0120586731116902
"ENSMUSG00000120488",21.2005038917137,1.77045636911707,0.584954056129392,3.0266588470761,0.00247272860678437,0.0120617869788122
"ENSMUSG00000042821",170.610668556291,1.1811738417215,0.391201879495434,3.0193460298426,0.00253321018238934,0.0123166684089414
"ENSMUSG00000044867",21.6380963077126,1.48378901125069,0.492566617487368,3.01236210204348,0.00259223181230134,0.0125850522931044
"ENSMUSG00000074874",46.7147342217416,1.58311601551475,0.526466071892867,3.0070618032854,0.00263786127083556,0.0127801972047575
"ENSMUSG00000055254",76.835344910561,2.03135334406398,0.676186387655294,3.00413226463755,0.00266339511990382,0.0128887342325034
"ENSMUSG00000034422",3473.88477022203,1.48200906601358,0.493436467881263,3.00344454145655,0.00266942195988654,0.0129103095551152
"ENSMUSG00000036526",147.959996758282,1.00168713126667,0.333613410364225,3.00253856753862,0.00267738045798418,0.0129446444171697
"ENSMUSG00000056073",37.2229991670271,1.43580616573805,0.478372449292921,3.0014399195863,0.00268706058390537,0.012980363378179
"ENSMUSG00000096452",33.174174629336,1.5652577315112,0.521947043577906,2.99888226357502,0.0027097199671602,0.0130677578450709
"ENSMUSG00000034362",88.292021316296,1.79402724868159,0.59836473272738,2.99821689106628,0.00271564334020828,0.0130877155473796
"ENSMUSG00000060487",137.062849419024,1.53117848408589,0.510981645792085,2.99654302007732,0.00273059706563169,0.0131520829407532
"ENSMUSG00000027639",5812.25860264295,1.43041041472048,0.478393101403114,2.99003144176855,0.00278948732115353,0.0134161056874527
"ENSMUSG00000059493",45.3636051448294,1.25184893056273,0.418970388991568,2.98791743630343,0.00280885422801809,0.0134699001327882
"ENSMUSG00000113977",89.7799222554918,1.02345460863057,0.342703391220763,2.98641517664842,0.00282269133383908,0.0135244375520933
"ENSMUSG00000028459",236.862603116527,1.53540857835313,0.514310197382417,2.98537455832608,0.00283231278672435,0.013566559545202
"ENSMUSG00000074892",12547.1907960878,1.01616181380322,0.34039007741641,2.98528623841205,0.00283313076088225,0.013566559545202
"ENSMUSG00000036169",130.595697641497,1.38273148867931,0.463265040319151,2.9847525030741,0.00283807853851991,0.0135823508661783
"ENSMUSG00000001506",15528.8856371981,1.38798973249997,0.465634944839121,2.98085388110106,0.00287445910108946,0.0137364935214037
"ENSMUSG00000066319",16.9754216154818,1.48827397111828,0.499496896173447,2.97954598420865,0.00288675897597346,0.013787268065405
"ENSMUSG00000144075",28.2365421169104,2.00866048634652,0.674502673995011,2.97798743250257,0.00290147881486358,0.0138349579741027
"ENSMUSG00000022657",25.8082519992984,1.7775261745501,0.597267023940554,2.97609963935831,0.00291939992732192,0.0139073077119702
"ENSMUSG00000120636",56.3761888846865,1.43727786582982,0.483249839398824,2.97419212310102,0.00293761083279341,0.0139774240289821
"ENSMUSG00000120198",20.2992994706347,1.97027623776126,0.66321228166994,2.97080782762374,0.00297017574408389,0.0140997702637985
"ENSMUSG00000020424",68.1508223693731,1.04645284746072,0.352919518254635,2.96513168961568,0.00302553385784391,0.0143171497274172
"ENSMUSG00000052305",1139.90253816965,1.43774397381061,0.484976636826395,2.96456337199864,0.00303112804896237,0.0143395003074907
"ENSMUSG00000076609",7134.26883476369,1.09845731567189,0.370837753565484,2.9620967798197,0.00305551725948698,0.0144300001844332
"ENSMUSG00000049676",20.3361990442923,1.46132184547569,0.493507934600287,2.96109088227584,0.00306551466354738,0.0144524480594512
"ENSMUSG00000102504",61.557419123476,1.4062630833993,0.475007509764473,2.96050705408127,0.00307133088167828,0.0144714711806152
"ENSMUSG00000015484",35.9535367101969,1.18734454364884,0.401160948540138,2.9597710045549,0.00307867790098053,0.0145004814902904
"ENSMUSG00000055150",19.3751467025288,1.45994325268617,0.493271763491543,2.95971381445432,0.00307924942538147,0.0145004814902904
"ENSMUSG00000039661",74.366630862723,1.91793577226856,0.648668896972673,2.95672535128405,0.00310924933970644,0.0146250205370249
"ENSMUSG00000097888",21.8306353983168,1.40476577001929,0.475138072346741,2.95654221746755,0.00311109637925635,0.0146295286180226
"ENSMUSG00000051486",22.2373494537624,1.63475248602281,0.553403994748845,2.95399473356661,0.00313689358812988,0.0147413275849158
"ENSMUSG00000004296",25.978895540369,2.36688150123277,0.801309379941628,2.95376737185479,0.00313920542923125,0.0147448613356445
"ENSMUSG00000050359",173.353519085768,1.46175594595546,0.494924132995431,2.95349498742054,0.00314197711170824,0.014753670618954
"ENSMUSG00000053044",17.3530277562868,2.55478878410067,0.86612378032154,2.94968091414396,0.00318102272774716,0.0148945327550914
"ENSMUSG00000020150",58.6928931557381,1.8137240947837,0.615502578860847,2.94673679213577,0.00321146431351483,0.0150242503533375
"ENSMUSG00000025165",174.907805699769,1.66281351449532,0.564484462482387,2.94572060882402,0.00322203290184793,0.0150651314010572
"ENSMUSG00000079808",20.7908728825664,1.67774236977539,0.569709727016343,2.94490736284596,0.00323051370571624,0.0150973558119311
"ENSMUSG00000026163",61.3710509895888,1.08650510999649,0.369011694997391,2.94436497467695,0.00323618121409781,0.0151141138518276
"ENSMUSG00000045392",43.3762987534799,1.40398593306729,0.477349695975324,2.94121048972003,0.0032693229211153,0.015242951925891
"ENSMUSG00000121505",63.6000532458318,1.37327558106613,0.467591761193162,2.936911415124,0.00331498782140305,0.0154383718539628
"ENSMUSG00000036944",79.8265358340553,1.43635880523478,0.489627095685374,2.93357703830542,0.00335080486721155,0.0155831357426282
"ENSMUSG00000058063",1421.75903273274,1.15618921268851,0.394182847801203,2.93312917885155,0.00335564241503961,0.0156012259471328
"ENSMUSG00000050640",32.7183435716279,1.32981995102147,0.453509059294965,2.93228971674531,0.00336472698944545,0.0156346317886651
"ENSMUSG00000024353",113.14128072718,1.03305628484474,0.352479720805376,2.93082473648221,0.00338063451796656,0.0156923679952769
"ENSMUSG00000132547",50.9861149357189,2.55214368349125,0.871211160840094,2.92942032678996,0.00339594859681065,0.0157397775869858
"ENSMUSG00000050010",110.925886653442,1.20948393581159,0.413284915083802,2.92651362696445,0.00342784488484677,0.0158696879469157
"ENSMUSG00000024534",176.42491342396,1.02897799121719,0.351905614439416,2.92401697783751,0.00345545899357571,0.015993033851908
"ENSMUSG00000053977",75.7487399885564,1.98928486013822,0.68164911185486,2.91834145389716,0.00351898776616275,0.0162414061099908
"ENSMUSG00000081512",23.6097849801954,1.55087781045527,0.532146762064884,2.91437986851112,0.00356395946495431,0.0164305417730447
"ENSMUSG00000017167",243.764528231481,1.05026559770455,0.360606196110104,2.91250014290899,0.00358548036386155,0.0165066451986165
"ENSMUSG00000035458",22.4897750272245,1.59635021476966,0.548992634860808,2.90778074859674,0.00364003445014196,0.0167250592109091
"ENSMUSG00000025905",34.2328855606115,1.15407327317833,0.397525072748591,2.90314587001713,0.00369434519401238,0.0169038368340817
"ENSMUSG00000044313",24.2465517228604,1.91532287317427,0.659854974064222,2.90264216904707,0.00370029164554262,0.0169263410282212
"ENSMUSG00000037341",28.7006540863896,1.17529952102165,0.405576674123051,2.89784791880085,0.00375732736344063,0.0171348699125549
"ENSMUSG00000002992",45.5324400419765,1.72562418127719,0.595628452210783,2.89714867527269,0.0037657124916375,0.01716835357237
"ENSMUSG00000028031",51.8273707542965,1.85915730951199,0.642082504188815,2.89551155401873,0.00378541094358759,0.0172533832680738
"ENSMUSG00000078956",18.1442917192368,1.6310721535794,0.563574700714963,2.89415431798161,0.00380181265912398,0.0173041862889572
"ENSMUSG00000016995",88.3084430065156,1.46533987768646,0.506633757128176,2.89230604370435,0.00382425225152286,0.0173863620486409
"ENSMUSG00000062480",21.8771314219896,2.88354232010497,0.997157343910475,2.89176260668834,0.00383087288649676,0.0174027760293588
"ENSMUSG00000002266",28.3814986910104,1.34468836016359,0.46500511178399,2.89177113560041,0.00383076889928582,0.0174027760293588
"ENSMUSG00000128093",51.5999901114959,1.52506199004729,0.527420988200148,2.8915458887058,0.00383351604183225,0.0174099791990853
"ENSMUSG00000025321",199.482144466348,1.15786733936053,0.400686846686434,2.88970638526261,0.00385601796768226,0.0174928696064902
"ENSMUSG00000103749",53.6370139036179,1.17619925941864,0.407538931298909,2.88610282131784,0.00390044707120007,0.0176700770867272
"ENSMUSG00000040483",310.507791677491,1.45051927134349,0.503029915455544,2.88356462861637,0.00393201953602529,0.0177837465993364
"ENSMUSG00000015766",5225.44914508949,1.08789906418467,0.37786396301543,2.87907599206609,0.0039884221600638,0.0179943529792081
"ENSMUSG00000019876",66.3498383997209,1.26705987694376,0.440133182026835,2.87881016175352,0.00399178541834731,0.0180045926965073
"ENSMUSG00000051969",36.8936407240138,2.17950564407128,0.757114720221798,2.87869933823607,0.00399318830666982,0.0180057276320019
"ENSMUSG00000022512",245.123260536766,1.37859591785776,0.482040424651563,2.85991764872055,0.00423751031208023,0.018945741695457
"ENSMUSG00000036098",53.3936981420468,2.23534427154284,0.781730994644002,2.8594801624321,0.0042433595720593,0.0189626570669957
"ENSMUSG00000021986",21.1905061675232,1.63906107953434,0.573552407922292,2.85773550401764,0.00426675882858084,0.0190413799389879
"ENSMUSG00000103037",67.601421659885,1.15286076820163,0.403636264699714,2.85618728797647,0.00428762133839598,0.0191137584874122
"ENSMUSG00000052477",24.5904729781927,1.97124649590898,0.69037803457697,2.85531462065832,0.00429942142088684,0.0191508048842154
"ENSMUSG00000142880",21.619568705148,2.05332434643626,0.719596624972416,2.85343798897746,0.00432489677402567,0.0192380137424527
"ENSMUSG00000002076",22.4024316859529,1.44810606721258,0.508029653101037,2.85043610815485,0.00436593209460418,0.0193998218821778
"ENSMUSG00000079339",5654.83831659271,1.48696770272494,0.522433840306215,2.84623159528368,0.00442400067552942,0.0196049321995265
"ENSMUSG00000031239",273.348838732878,1.71740421928305,0.604210390082723,2.8423943835986,0.00447760641083856,0.0198104902826216
"ENSMUSG00000022842",47.6939688927608,1.23343210449125,0.434906454815084,2.83608599236746,0.00456701474499721,0.0201496997293074
"ENSMUSG00000027656",37.492285838982,2.07507114564807,0.733126276529977,2.83044164706491,0.00464837895789006,0.0204506314227002
"ENSMUSG00000040253",1801.64692996895,2.42089355881031,0.855292117643785,2.83048739590814,0.00464771423800262,0.0204506314227002
"ENSMUSG00000071324",29.1523664081174,1.06796479568223,0.377797879786414,2.82681521740142,0.00470134478633681,0.0206486001091978
"ENSMUSG00000140143",639.275382141606,1.02350000184581,0.362176492823609,2.82597027174893,0.0047137638562895,0.0206861626998285
"ENSMUSG00000026104",4413.89134232945,2.3112199336594,0.817864133170373,2.82592161695633,0.00471447989125654,0.0206861626998285
"ENSMUSG00000025020",34.0094486783629,1.09119888039908,0.386268876950884,2.82497230688827,0.00472847025962049,0.0207420212854069
"ENSMUSG00000026864",14907.8153258896,1.17222240116999,0.415085315766677,2.82405172296893,0.00474207315949615,0.0207906126297697
"ENSMUSG00000124420",41.0440229139118,1.35413613362211,0.480018057602036,2.8210108186071,0.00478725883766249,0.020927414297514
"ENSMUSG00000042529",23.5858391328891,1.66758214361988,0.59111253728609,2.8210908049355,0.00478606532529029,0.020927414297514
"ENSMUSG00000017311",1548.39339549131,1.03753077781071,0.367758772788175,2.82122645217851,0.00478404188664553,0.020927414297514
"ENSMUSG00000032968",36.2321917719314,1.096892400427,0.388874493484001,2.82068487084285,0.00479212523809438,0.0209375684168651
"ENSMUSG00000037463",19.218775389458,1.37999670152971,0.489422955845951,2.81964032345894,0.00480775050646829,0.0209946940551691
"ENSMUSG00000038692",118.409078220319,1.22678420165177,0.435859900665414,2.8146296545722,0.00488334744795101,0.0212796582942344
"ENSMUSG00000032120",1120.05621734509,1.07152052798893,0.380852664241904,2.81347783170118,0.00490087652182872,0.021346943814891
"ENSMUSG00000108348",24.4395771479126,1.4970736875279,0.532297654000742,2.81247470522538,0.00491618900013001,0.0213944540071743
"ENSMUSG00000024027",27.4300878424259,2.97365604398543,1.05749286519488,2.811986862377,0.00492365142974729,0.0214156072623328
"ENSMUSG00000044199",44.4512683697861,1.17895190522754,0.41944433852693,2.81074697388447,0.00494266387626513,0.0214869488764069
"ENSMUSG00000032251",58.4866487439699,1.02633940978895,0.365618996077416,2.80712824224163,0.00499853379072212,0.0216840215537966
"ENSMUSG00000042918",39.0359041806202,1.07240866261853,0.382499215195727,2.80368853062814,0.00505216852257368,0.0218820969184768
"ENSMUSG00000076501",85.7169579620167,1.79519344398232,0.640533108655585,2.80265519412455,0.0050683824546482,0.0219177253351388
"ENSMUSG00000043664",15.2937637034414,2.18746149897862,0.782332974051956,2.79607478085584,0.00517274299567115,0.0222868637224139
"ENSMUSG00000018593",10356.7758301215,1.1811705849566,0.422918675710334,2.79290240132505,0.0052237450282135,0.0224539202087412
"ENSMUSG00000025938",36.1088025228595,1.3482919579804,0.482733602474081,2.79303522909986,0.00522160048920722,0.0224539202087412
"ENSMUSG00000071552",17.7778712479857,2.37327618475462,0.85019998940408,2.79143285618963,0.00524752437508793,0.0225384799861916
"ENSMUSG00000038128",20.6768738668583,1.37609885080319,0.495041703640369,2.77976348393241,0.00543985027917624,0.0232131298978949
